importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
3,Y,1375,cable standing calf raise,isolation,beginner,lower legs,calves,cable,Effective calf exercise with cable resistance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1375-yl2IYyy.gif
3,Y,0225,cable standing cross-over high reverse fly,isolation,intermediate,shoulders,delts,cable,Good rear deltoid exercise for shoulder balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0225-P5p0j8B.gif
3,Y,0226,cable standing crunch,isolation,beginner,waist,abs,cable,Effective standing core exercise with cable resistance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0226-jpgqxiS.gif
3,Y,0228,cable standing hip extension,isolation,intermediate,upper legs,glutes,cable,Good glute isolation exercise for hip extension,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0228-Kpajagk.gif
3,Y,0231,cable standing one arm triceps extension,isolation,intermediate,upper arms,triceps,cable,Effective unilateral tricep exercise for arm development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0231-sYCcnon.gif
3,Y,0235,cable standing shoulder external rotation,isolation,intermediate,shoulders,delts,cable,Important for shoulder health and rotator cuff strengthening,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0235-FWdVhcW.gif
3,Y,0237,cable straight arm pulldown (with rope),isolation,beginner,back,lats,cable,Useful rope variation for different grip and feel,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0237-DT14T9T.gif
3,Y,0240,cable supine reverse fly,isolation,intermediate,shoulders,delts,cable,Good rear delt isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0240-PQcUlDi.gif
3,Y,0242,cable tuck reverse crunch,isolation,intermediate,waist,abs,cable,Effective cable ab exercise for core development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0242-TXtXc84.gif
3,Y,0243,cable twist,isolation,beginner,waist,abs,cable,Good core rotation exercise for obliques,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0243-aVs3BR3.gif
3,Y,1645,cable two arm curl on incline bench,isolation,intermediate,upper arms,biceps,cable,Good bicep isolation using incline angle,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1645-H9y3Dkr.gif
3,Y,1324,cable upper row,compound,beginner,back,upper back,cable,Good upper back targeting cable exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1324-PQStVXH.gif
3,Y,0246,cable upright row,compound,intermediate,shoulders,delts,cable,Effective shoulder and trap development exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0246-cALKspW.gif
3,Y,0248,cambered bar lying row,compound,intermediate,back,upper back,barbell,Specialized barbell row variation useful for intermediate back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0248-R5swFnc.gif
3,Y,1430,chest dip (on dip-pull-up cage),compound,intermediate,chest,pectorals,body weight,Equipment-specific dip variation useful for gym training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1430-XgWyAiA.gif
3,Y,0253,chin-ups (narrow parallel grip),compound,intermediate,back,upper back,body weight,Narrow grip variation targeting upper back effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0253-G70mEAJ.gif
3,Y,1327,close grip chin-up,compound,intermediate,back,lats,body weight,Close grip variation effective for lat and bicep targeting,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1327-VnfUNW7.gif
3,Y,2398,close-grip push-up (on knees),compound,beginner,upper arms,triceps,body weight,Beginner-friendly modification of close-grip push-up,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2398-v3vLFW0.gif
3,Y,0260,cocoons,isolation,intermediate,waist,abs,body weight,Dynamic ab exercise combining crunch and knee tuck movements,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0260-SLKj2pX.gif
3,Y,0267,crunch (hands overhead),isolation,beginner,waist,abs,body weight,Effective crunch variation increasing difficulty with arm position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0267-kjJ3VoQ.gif
3,Y,0272,"crunch (on stability ball, arms straight)",isolation,beginner,waist,abs,stability ball,Arms straight variation increases difficulty of ball crunch,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0272-Sn8wxAI.gif
3,Y,3769,curtsey squat,compound,intermediate,upper legs,glutes,body weight,Effective glute-targeting squat variation for intermediate trainees,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3769-gUjqdei.gif
3,Y,0277,decline crunch,isolation,intermediate,waist,abs,body weight,Increased difficulty crunch variation for progressive training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0277-9Ap7miY.gif
3,Y,0282,decline sit-up,isolation,intermediate,waist,abs,body weight,Progressive ab exercise for intermediate core training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0282-QLL2gdc.gif
3,Y,1647,dumbbell alternate preacher curl,isolation,intermediate,upper arms,biceps,dumbbell,Classic preacher curl variation for focused bicep training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1647-NlfIbzq.gif
3,Y,1648,dumbbell alternate seated hammer curl,isolation,beginner,upper arms,biceps,dumbbell,Seated hammer curl is effective neutral grip variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1648-6em2Dxj.gif
3,Y,0291,dumbbell bench squat,compound,beginner,upper legs,glutes,dumbbell,Useful squat variation that adds upper body stability challenge,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0291-mnzcrIB.gif
3,Y,1654,dumbbell biceps curl reverse,isolation,beginner,upper arms,biceps,dumbbell,Reverse curl targets forearms and brachialis effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1654-nFc4FyV.gif
3,Y,1201,dumbbell burpee,compound,intermediate,cardio,cardiovascular system,dumbbell,Effective full body conditioning exercise for intermediate trainees,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1201-0JtKWum.gif
3,Y,1731,dumbbell close grip press,compound,intermediate,upper arms,triceps,dumbbell,Effective tricep-focused pressing movement for intermediate lifters,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1731-7jGOBF3.gif
3,Y,0296,dumbbell close-grip press,compound,intermediate,upper arms,triceps,dumbbell,Effective tricep-focused pressing movement for intermediate lifters,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0296-RxayqAZ.gif
3,Y,3635,dumbbell contralateral forward lunge,compound,intermediate,upper legs,glutes,dumbbell,Effective unilateral leg exercise for intermediate training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3635-ecl28tP.gif
3,Y,0298,dumbbell cross body hammer curl,isolation,beginner,upper arms,biceps,dumbbell,Effective hammer curl variation targeting brachialis,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0298-Qyk5J3p.gif
3,Y,0301,dumbbell decline bench press,compound,intermediate,chest,pectorals,dumbbell,Useful chest exercise variation targeting lower pectorals,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0301-DwhEmmE.gif
3,Y,0302,dumbbell decline fly,isolation,intermediate,chest,pectorals,dumbbell,Effective chest isolation exercise for lower pectoral development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0302-xXm4nYq.gif
3,Y,0305,dumbbell decline shrug,isolation,intermediate,back,traps,dumbbell,Useful trap isolation exercise for intermediate lifters,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0305-cwsAI4G.gif
3,Y,0306,dumbbell decline triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,Effective tricep isolation variation for intermediate training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0306-OTgkHwR.gif
3,Y,0311,dumbbell full can lateral raise,isolation,intermediate,shoulders,delts,dumbbell,Useful lateral raise variation for shoulder development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0311-AQ0mC4Y.gif
3,Y,3545,dumbbell incline alternate press,compound,intermediate,chest,pectorals,dumbbell,Useful unilateral pressing variation for intermediate trainees,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3545-TVdivgY.gif
3,Y,0315,dumbbell incline biceps curl,isolation,beginner,upper arms,biceps,dumbbell,Effective bicep stretch position exercise for complete development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0315-F3xgbjF.gif
3,Y,0318,dumbbell incline curl,isolation,beginner,upper arms,biceps,dumbbell,Good bicep isolation exercise with increased range of motion,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0318-ae9UoXQ.gif
3,Y,0320,dumbbell incline hammer curl,isolation,intermediate,upper arms,biceps,dumbbell,Hammer curl variation targets brachialis effectively on incline,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0320-ByX0WxV.gif
3,Y,0326,dumbbell incline rear lateral raise,isolation,intermediate,shoulders,delts,dumbbell,Effective rear delt isolation exercise using incline position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0326-vYk8lqw.gif
3,Y,0327,dumbbell incline row,compound,intermediate,back,upper back,dumbbell,Good upper back exercise with chest-supported position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0327-7vG5o25.gif
3,Y,0330,dumbbell incline triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,Effective triceps isolation exercise using incline position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0330-OVIKwsd.gif
3,Y,0333,dumbbell kickback,isolation,beginner,upper arms,triceps,dumbbell,Simple tricep isolation exercise for beginners,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0333-W6PxUkg.gif
3,Y,0335,dumbbell lateral to front raise,isolation,intermediate,shoulders,delts,dumbbell,Combination movement targeting multiple deltoid heads,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0335-xMjBKwn.gif
3,Y,1729,dumbbell lying alternate extension,isolation,intermediate,upper arms,triceps,dumbbell,Unilateral tricep exercise for muscle imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1729-NfP83rA.gif
3,Y,0337,dumbbell lying extension (across face),isolation,intermediate,upper arms,triceps,dumbbell,Effective tricep isolation targeting long head,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0337-L2V5Nan.gif
3,Y,0340,dumbbell lying hammer press,compound,beginner,chest,pectorals,dumbbell,Neutral grip chest press variation for joint comfort,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0340-7gdLIXa.gif
3,Y,2470,dumbbell lying on floor rear delt raise,isolation,intermediate,shoulders,delts,dumbbell,Effective rear deltoid isolation from lying position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2470-Ion0XWz.gif
3,Y,0341,dumbbell lying one arm deltoid rear,isolation,intermediate,shoulders,delts,dumbbell,Unilateral rear deltoid exercise for muscle balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0341-gSw59a4.gif
3,Y,0343,dumbbell lying one arm press,compound,intermediate,chest,pectorals,dumbbell,Unilateral chest press for strength imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0343-zGSIWQi.gif
3,Y,0345,dumbbell lying one arm rear lateral raise,isolation,intermediate,shoulders,delts,dumbbell,Unilateral rear deltoid exercise from lying position,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0345-KwFGiEP.gif
3,Y,1284,dumbbell lying pullover on exercise ball,compound,intermediate,chest,pectorals,dumbbell,Pullover variation with core stability challenge,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1284-iK59oEA.gif
3,Y,1328,dumbbell lying rear delt row,compound,intermediate,back,upper back,dumbbell,Effective rear deltoid and upper back exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1328-XUUD0Fs.gif
3,Y,0351,dumbbell lying triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,Lying triceps extension is effective isolation exercise for triceps development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0351-mpKZGWz.gif
3,Y,0354,dumbbell one arm kickback,isolation,beginner,upper arms,triceps,dumbbell,Tricep kickback is common isolation exercise for triceps targeting,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0354-bQy2Eni.gif
3,Y,0356,dumbbell one arm lateral raise with support,isolation,beginner,shoulders,delts,dumbbell,Supported variation helps beginners learn proper lateral raise form,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0356-Yg7MJAT.gif
3,Y,1669,dumbbell one arm seated hammer curl,isolation,beginner,upper arms,biceps,dumbbell,Single-arm hammer curl is useful for unilateral strength development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1669-jK2hZ6n.gif
3,Y,0361,dumbbell one arm shoulder press,compound,intermediate,shoulders,delts,dumbbell,Unilateral shoulder press helps address imbalances and builds stability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0361-84RyJf8.gif
3,Y,1670,dumbbell one arm standing curl,isolation,beginner,upper arms,biceps,dumbbell,Basic unilateral bicep exercise for addressing muscle imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1670-ffQsyBj.gif
3,Y,1671,dumbbell one arm standing hammer curl,isolation,beginner,upper arms,biceps,dumbbell,Single-arm hammer curl variation useful for balanced development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1671-2sQGZ5b.gif
3,Y,0362,dumbbell one arm triceps extension (on bench),isolation,intermediate,upper arms,triceps,dumbbell,Effective unilateral tricep exercise for balanced arm development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0362-nAuHPcD.gif
3,Y,0370,dumbbell peacher hammer curl,isolation,intermediate,upper arms,biceps,dumbbell,Hammer curl on preacher bench targets different bicep angle,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0370-F1KxjBa.gif
3,Y,0374,dumbbell prone incline curl,isolation,intermediate,upper arms,biceps,dumbbell,"Prone position eliminates cheating, good bicep isolation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0374-mwpPcr1.gif
3,Y,1700,dumbbell push press,compound,intermediate,shoulders,delts,dumbbell,Full body power movement combining press with leg drive,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1700-FS63wTN.gif
3,Y,0376,dumbbell raise,isolation,beginner,shoulders,delts,dumbbell,Basic shoulder raise movement for deltoid development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0376-c9MnDRp.gif
3,Y,0377,dumbbell rear delt row_shoulder,compound,intermediate,shoulders,delts,dumbbell,Targets rear delts with rowing motion,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0377-EKXOMEh.gif
3,Y,0382,dumbbell revers grip biceps curl,isolation,intermediate,upper arms,biceps,dumbbell,Reverse grip targets biceps differently than standard curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0382-e4ojVhP.gif
3,Y,2327,dumbbell reverse grip row (female),compound,intermediate,back,upper back,dumbbell,Useful back exercise variation with reverse grip emphasis,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2327-Nh3mvOO.gif
3,Y,0387,dumbbell seated alternate front raise,isolation,beginner,shoulders,delts,dumbbell,Effective front deltoid isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0387-gH5fRsC.gif
3,Y,0388,dumbbell seated alternate press,compound,beginner,shoulders,delts,dumbbell,Good seated shoulder press variation for stability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0388-QT5Q0nK.gif
3,Y,0389,dumbbell seated bench extension,isolation,beginner,upper arms,triceps,dumbbell,"Basic tricep isolation exercise, commonly used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0389-JhYSVwT.gif
3,Y,2317,dumbbell seated bent arm lateral raise,isolation,beginner,shoulders,delts,dumbbell,Standard lateral raise variation for shoulder development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2317-JzQbv7J.gif
3,Y,1379,dumbbell seated calf raise,isolation,beginner,lower legs,calves,dumbbell,"Basic calf exercise, important for lower leg development",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1379-r29jP7S.gif
3,Y,1678,dumbbell seated hammer curl,isolation,beginner,upper arms,biceps,dumbbell,Effective hammer curl variation targeting brachialis,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1678-IGtBdNT.gif
3,Y,0394,dumbbell seated kickback,isolation,beginner,upper arms,triceps,dumbbell,Standard tricep kickback exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0394-en550rk.gif
3,Y,0400,dumbbell seated one leg calf raise,isolation,intermediate,lower legs,calves,dumbbell,Good unilateral calf exercise for addressing imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0400-Ia7tumC.gif
3,Y,0404,dumbbell seated shoulder press (parallel grip),compound,beginner,shoulders,delts,dumbbell,Useful neutral grip variation for shoulder health,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0404-f1jf47L.gif
3,Y,0407,dumbbell side bend,isolation,beginner,waist,abs,dumbbell,Effective oblique targeting exercise for core development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0407-IpONWYv.gif
3,Y,0409,dumbbell single leg calf raise,isolation,intermediate,lower legs,calves,dumbbell,Unilateral calf exercise good for balance and strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0409-1kB3Wmk.gif
3,Y,0411,dumbbell single leg squat,compound,advanced,upper legs,glutes,dumbbell,Challenging single leg squat for advanced unilateral strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0411-H6ybluc.gif
3,Y,0415,dumbbell standing alternate raise,isolation,intermediate,shoulders,delts,dumbbell,Alternating lateral raises add variety and unilateral training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0415-SxHteRW.gif
3,Y,0418,dumbbell standing concentration curl,isolation,intermediate,upper arms,biceps,dumbbell,Standing concentration curl provides focused bicep isolation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0418-7inpWch.gif
3,Y,0419,dumbbell standing front raise above head,isolation,intermediate,shoulders,delts,dumbbell,Full range front raise variation for front deltoid development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0419-laVRfDf.gif
3,Y,0421,dumbbell standing one arm concentration curl,isolation,intermediate,upper arms,biceps,dumbbell,Unilateral concentration curl for focused bicep work,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0421-8fgqP5a.gif
3,Y,0425,dumbbell standing one arm reverse curl,isolation,intermediate,upper arms,biceps,dumbbell,Reverse curl targets brachialis and forearms effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0425-DU5Kkj2.gif
3,Y,0427,dumbbell standing palms in press,compound,beginner,shoulders,delts,dumbbell,Neutral grip press reduces shoulder stress for some users,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0427-UilDHSs.gif
3,Y,0429,dumbbell standing reverse curl,isolation,intermediate,upper arms,biceps,dumbbell,"Targets brachialis and forearms, useful variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0429-0IgNjSM.gif
3,Y,0433,dumbbell straight arm pullover,isolation,intermediate,chest,pectorals,dumbbell,Classic chest exercise for ribcage expansion,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0433-i8BdLTK.gif
3,Y,0437,dumbbell upright row,compound,intermediate,shoulders,delts,dumbbell,Effective shoulder exercise for intermediate lifters,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0437-ainizkb.gif
3,Y,0439,dumbbell zottman curl,isolation,intermediate,upper arms,biceps,dumbbell,Effective bicep and forearm exercise for intermediate lifters,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0439-kXaIn5A.gif
3,Y,1333,exercise ball back extension with arms extended,compound,beginner,back,spine,stability ball,Useful back extension variation for lower back strengthening,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1333-PERjVm8.gif
3,Y,1382,exercise ball on the wall calf raise,isolation,beginner,lower legs,calves,dumbbell,Useful calf exercise variation with stability ball support,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1382-xo6sENf.gif
3,Y,1296,exercise ball pike push up,compound,intermediate,chest,pectorals,stability ball,Effective compound exercise combining push-up with core stability training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1296-sVvXT5J.gif
3,Y,1746,exercise ball supine triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,Effective triceps isolation exercise using stability ball for core engagement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1746-Gm2Uv1z.gif
3,Y,1747,ez bar french press on exercise ball,isolation,intermediate,upper arms,triceps,ez barbell,Solid triceps exercise combining EZ bar with stability challenge,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1747-CFN9P8G.gif
3,Y,3010,ez bar lying bent arms pullover,compound,intermediate,back,lats,ez barbell,Effective lat and chest exercise using EZ bar for pullover movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3010-nDK1HJ0.gif
3,Y,1749,ez bar standing french press,isolation,intermediate,upper arms,triceps,ez barbell,Effective overhead triceps extension using EZ bar for joint comfort,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1749-1cTf2Ux.gif
3,Y,1627,ez barbell close grip preacher curl,isolation,intermediate,upper arms,biceps,ez barbell,Preacher curl with EZ bar provides good bicep isolation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1627-hacCyUv.gif
3,Y,0446,ez barbell close-grip curl,isolation,beginner,upper arms,biceps,ez barbell,Close-grip EZ bar curl targets biceps with wrist-friendly grip,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0446-V4ryaZa.gif
3,Y,2186,ez barbell decline triceps extension,isolation,intermediate,upper arms,triceps,ez barbell,Decline triceps extension provides unique angle for tricep development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2186-CQHoDm0.gif
3,Y,0449,ez barbell incline triceps extension,isolation,intermediate,upper arms,triceps,ez barbell,Incline triceps extension targets long head effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0449-KyLtiLT.gif
3,Y,0451,ez barbell reverse grip curl,isolation,intermediate,upper arms,biceps,ez barbell,Reverse grip targets brachialis and forearms effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0451-Y5X65IB.gif
3,Y,1458,ez barbell seated curls,isolation,beginner,upper arms,biceps,ez barbell,Seated EZ bar curl provides stable bicep training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1458-jtFKbt5.gif
3,Y,0453,ez barbell seated triceps extension,isolation,intermediate,upper arms,triceps,ez barbell,Seated overhead triceps extension is effective isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0453-iaapw0g.gif
3,Y,2432,ez-bar close-grip bench press,compound,intermediate,upper arms,triceps,ez barbell,Close-grip bench press with EZ bar targets triceps effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2432-da4cXST.gif
3,Y,0456,flexion leg sit up (bent knee),isolation,beginner,waist,abs,body weight,Basic sit-up variation for core development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0456-AR0ig3o.gif
3,Y,0459,flutter kicks,isolation,intermediate,upper legs,glutes,body weight,Effective glute activation exercise for intermediate training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0459-UVo2Qs2.gif
3,Y,1472,forward jump,compound,intermediate,upper legs,quads,body weight,Useful plyometric exercise for athletic development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1472-uZKq7lo.gif
3,Y,2429,frog crunch,isolation,beginner,waist,abs,body weight,Effective core exercise with hip flexor engagement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2429-FFRP97T.gif
3,Y,0464,front plank with twist,isolation,intermediate,waist,abs,body weight,Good plank progression adding rotational component,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0464-CosupLu.gif
3,Y,3561,glute bridge march,isolation,intermediate,upper legs,glutes,body weight,Effective glute bridge progression for unilateral training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3561-GibBPPg.gif
3,Y,3523,glute bridge two legs on bench (male),isolation,intermediate,upper legs,glutes,body weight,Good glute bridge variation using bench for added range,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3523-aWedzZX.gif
3,Y,1383,hack calf raise,isolation,intermediate,lower legs,calves,sled machine,Effective calf exercise using hack squat machine,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1383-2ORFMoR.gif
3,Y,3202,half sit-up (male),isolation,beginner,waist,abs,body weight,Beginner-friendly core exercise with reduced range of motion,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3202-iQ241UP.gif
3,Y,1511,hamstring stretch,isolation,beginner,upper legs,hamstrings,body weight,Essential flexibility exercise for hamstring mobility,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1511-99rWm7w.gif
3,Y,1764,hanging leg hip raise,isolation,intermediate,waist,abs,body weight,Effective core exercise for intermediate trainees with pull-up bar access,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1764-VEcJRo2.gif
3,Y,1761,hanging oblique knee raise,isolation,intermediate,waist,abs,body weight,Good oblique targeting variation of hanging leg raise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1761-BaE7O6U.gif
3,Y,0474,hanging straight leg hip raise,isolation,intermediate,waist,abs,body weight,Challenging core exercise progression from basic hanging leg raise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0474-pj0X0tF.gif
3,Y,3636,high knee against wall,compound,beginner,cardio,cardiovascular system,body weight,Simple cardio exercise suitable for home workouts,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3636-ealLwvX.gif
3,Y,0484,hip raise (bent knee),isolation,beginner,waist,abs,body weight,Basic core exercise accessible to beginners,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0484-196HJGw.gif
3,Y,0488,hyperextension (on bench),isolation,beginner,back,spine,body weight,Accessible hyperextension variation using common gym equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0488-zkgRrbK.gif
3,Y,1471,inchworm,compound,beginner,waist,abs,body weight,Dynamic warm-up and core exercise popular in fitness routines,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1471-ZgsNQ6d.gif
3,Y,0490,incline close-grip push-up,isolation,beginner,upper arms,triceps,body weight,Beginner-friendly tricep exercise using bodyweight,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0490-1YB40kg.gif
3,Y,3785,incline push-up (on box),compound,beginner,chest,pectorals,body weight,Useful push-up variation for beginners using box,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3785-F7vjXqT.gif
