importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
4,Y,1345,kettlebell two arm row,compound,beginner,back,upper back,kettlebell,Basic rowing movement pattern widely used with kettlebells,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1345-wf24o8S.gif
4,Y,3211,kneeling push-up (male),compound,beginner,chest,pectorals,body weight,Essential push-up progression for building chest and arm strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3211-ZOuKWir.gif
4,Y,0572,lever assisted chin-up,compound,beginner,back,lats,leverage machine,Essential assistance for beginners learning pull-ups,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0572-MaMuGH6.gif
4,Y,0573,lever back extension,isolation,beginner,back,spine,leverage machine,Important lower back strengthening exercise for spine health,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0573-rUXfn3R.gif
4,Y,0577,lever chest press,compound,beginner,chest,pectorals,leverage machine,Safe chest press alternative to free weight bench press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0577-T0yTjgW.gif
4,Y,0579,lever front pulldown,compound,beginner,back,lats,leverage machine,"Machine lat pulldown, widely used for back development",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0579-7F1DVzn.gif
4,Y,0581,lever high row,compound,intermediate,back,upper back,leverage machine,High row targets upper back and rear delts effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0581-nZZZy9m.gif
4,Y,1299,lever incline chest press,compound,beginner,chest,pectorals,leverage machine,"Incline machine press targets upper chest, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1299-jHAnWmT.gif
4,Y,0585,lever leg extension,isolation,beginner,upper legs,quads,leverage machine,"Essential quadriceps isolation exercise, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0585-my33uHU.gif
4,Y,0586,lever lying leg curl,isolation,beginner,upper legs,hamstrings,leverage machine,"Primary hamstring isolation exercise, fundamental movement",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0586-17lJ1kr.gif
4,Y,0589,lever one arm bent over row,compound,intermediate,back,upper back,barbell,Unilateral rowing movement addresses imbalances,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0589-Fhdtwf3.gif
4,Y,0592,lever preacher curl,isolation,beginner,upper arms,biceps,leverage machine,Preacher curl is standard bicep isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0592-b6hQYMb.gif
4,Y,0594,lever seated calf raise,isolation,beginner,lower legs,calves,leverage machine,"Standard seated calf raise, fundamental lower leg exercise",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0594-bOOdeyc.gif
4,Y,0599,lever seated leg curl,isolation,beginner,upper legs,hamstrings,leverage machine,Seated leg curl is essential hamstring isolation exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0599-Zg3XY7P.gif
4,Y,1350,lever seated row,compound,beginner,back,upper back,leverage machine,Seated row machine is fundamental back exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1350-7I6LNUG.gif
4,Y,0603,lever shoulder press,compound,beginner,shoulders,delts,leverage machine,Shoulder press machine is essential shoulder exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0603-67n3r98.gif
4,Y,0605,lever standing calf raise,isolation,beginner,lower legs,calves,leverage machine,Standing calf raise is fundamental calf exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0605-ykUOVze.gif
4,Y,0606,lever t bar row,compound,intermediate,back,upper back,leverage machine,T-bar row is excellent compound back exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0606-aaXr7ld.gif
4,Y,3013,low glute bridge on floor,isolation,beginner,upper legs,glutes,body weight,"Fundamental glute activation exercise, widely used for hip strength",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3013-u0cNiij.gif
4,Y,0620,lying leg raise flat bench,isolation,beginner,waist,abs,body weight,"Essential lower ab exercise, commonly used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0620-WhuFnR7.gif
4,Y,0635,oblique crunches floor,isolation,beginner,waist,abs,body weight,"Common oblique exercise, widely used for core training",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0635-QUDd8WS.gif
4,Y,1476,one leg squat,compound,advanced,upper legs,glutes,body weight,Challenging unilateral leg exercise for advanced strength development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1476-C31LMnP.gif
4,Y,1422,pelvic tilt into bridge,compound,beginner,upper legs,glutes,body weight,"Progressive glute bridge variation, excellent for hip strength",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1422-D9qe7CM.gif
4,Y,0651,pull up (neutral grip),compound,beginner,back,lats,body weight,"Neutral grip pull-up variation, widely used and effective",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0651-0V2YQjW.gif
4,Y,0659,push-up (wall),compound,beginner,chest,pectorals,body weight,"Beginner-friendly push-up progression, widely accessible",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0659-LEH9jxP.gif
4,Y,0670,rear pull-up,compound,beginner,back,lats,body weight,Pull-up variation commonly used for back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0670-CbFSYC1.gif
4,Y,3123,resistance band seated biceps curl,isolation,beginner,upper arms,biceps,resistance band,"Standard bicep exercise with resistance band, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3123-XFc3vpY.gif
4,Y,3124,resistance band seated chest press,compound,beginner,chest,pectorals,resistance band,Fundamental chest pressing movement with resistance band,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3124-4x5Okof.gif
4,Y,3122,resistance band seated shoulder press,compound,beginner,shoulders,delts,resistance band,Essential shoulder pressing movement with resistance band,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3122-S93zLTG.gif
4,Y,3144,resistance band seated straight back row,compound,beginner,back,upper back,resistance band,Key rowing movement for upper back development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3144-Nu7jqFE.gif
4,Y,0872,reverse crunch,isolation,beginner,waist,abs,body weight,Essential lower ab exercise commonly performed,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0872-nCU1Ekp.gif
4,Y,0685,run,compound,beginner,cardio,cardiovascular system,body weight,"Fundamental cardio exercise, widely practiced",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0685-oLrKqDH.gif
4,Y,0687,russian twist,isolation,intermediate,waist,abs,body weight,Popular core exercise targeting abs and obliques,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0687-XVDdcoj.gif
4,Y,0739,sled 45в° leg press,compound,beginner,upper legs,glutes,sled machine,"Popular leg compound movement, widely used alternative to squats",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0739-10Z2DXU.gif
4,Y,0743,sled hack squat,compound,intermediate,upper legs,glutes,sled machine,Popular squat alternative with guided movement pattern,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0743-Qa55kX1.gif
4,Y,0766,smith shoulder press,compound,beginner,shoulders,delts,smith machine,Smith machine shoulder press provides stability for beginners learning overhead pressing,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0766-903mzG8.gif
4,Y,0770,smith squat,compound,beginner,upper legs,glutes,smith machine,Beginner-friendly squat variation with guided bar path for safety,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0770-jFtipLl.gif
4,Y,0773,smith standing leg calf raise,isolation,beginner,lower legs,calves,smith machine,"Straightforward calf raise variation, smith machine provides stability",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0773-6MaEjVA.gif
4,Y,0774,smith standing military press,compound,beginner,shoulders,delts,smith machine,Basic overhead press variation with stability assistance for learning proper form,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0774-jjUPrze.gif
4,Y,2368,split squats,compound,beginner,upper legs,quads,body weight,"Fundamental unilateral leg exercise, essential bodyweight movement for all levels",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2368-9E25EOx.gif
4,Y,1490,standing calf raise (on a staircase),isolation,beginner,lower legs,calves,body weight,Practical calf exercise using accessible equipment anywhere,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1490-6HmFgmx.gif
4,Y,1397,standing calves,isolation,beginner,lower legs,calves,body weight,"Basic standing calf raise, fundamental lower leg exercise",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1397-XIHEoCG.gif
4,Y,0808,suspended row,compound,intermediate,back,upper back,body weight,Suspension rows are excellent bodyweight pulling exercise for intermediate users,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0808-4OaumBr.gif
4,Y,0811,trap bar deadlift,compound,intermediate,upper legs,glutes,trap bar,Excellent deadlift variation that's safer and easier to learn,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0811-jQGwmxN.gif
4,Y,0871,tuck crunch,isolation,beginner,waist,abs,body weight,Effective ab exercise that combines crunch with knee tuck,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0871-BMMolZ3.gif
4,Y,3420,v-sit on floor,isolation,intermediate,waist,abs,body weight,Classic ab exercise that effectively targets core strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3420-ZuXu4Eq.gif
4,Y,2141,walk elliptical cross trainer,compound,beginner,cardio,cardiovascular system,elliptical machine,Common cardio exercise found in most gyms,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2141-rjtuP6X.gif
4,Y,1460,walking lunge,compound,beginner,upper legs,glutes,body weight,"Essential unilateral leg exercise, widely used for functional strength",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1460-IZVHb27.gif
4,Y,3666,walking on incline treadmill,compound,beginner,cardio,cardiovascular system,leverage machine,"Common cardio exercise, accessible to most gym users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3666-rjiM4L3.gif
4,Y,0832,weighted crunch,isolation,intermediate,waist,abs,weighted,Common progression for core training with added resistance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0832-s8nrDXF.gif
4,Y,0834,weighted front raise,isolation,beginner,shoulders,delts,weighted,"Standard shoulder isolation exercise, widely performed",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0834-e4aFmFY.gif
4,Y,0841,weighted pull-up,compound,intermediate,back,lats,weighted,"Essential upper body exercise progression, widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0841-HMzLjXx.gif
4,Y,0846,weighted russian twist,isolation,beginner,waist,abs,weighted,"Popular core exercise, essential for rotational strength training",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0846-fZFZ704.gif
4,Y,0852,weighted squat,compound,beginner,upper legs,glutes,weighted,Fundamental lower body compound movement widely used,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0852-JZuApnB.gif
4,Y,0853,weighted standing curl,isolation,beginner,upper arms,biceps,weighted,Basic bicep exercise commonly performed by all levels,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0853-M5Y7GPg.gif
4,Y,1755,weighted tricep dips,compound,intermediate,upper arms,triceps,weighted,Common tricep compound exercise widely used,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1755-bZq4bwK.gif
4,Y,1429,wide grip pull-up,compound,intermediate,back,lats,body weight,Important pull-up variation targeting lats effectively,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1429-Qqi7bko.gif
