importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
2,,1320,cable rope crossover seated row,compound,intermediate,back,upper back,cable,Redundant with standard cable row variations,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1320-UFGF6gk.gif
2,,1321,cable rope elevated seated row,compound,intermediate,back,upper back,cable,Minor variation of basic seated row,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1321-c8oybX6.gif
2,,1322,cable rope extension incline bench row,compound,intermediate,back,upper back,cable,Overly specific incline bench row variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1322-MgKwAAo.gif
2,,1639,cable rope hammer preacher curl,isolation,intermediate,upper arms,biceps,cable,"Niche hammer curl variation, standard hammer curl more important",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1639-PcPe0P5.gif
2,,1725,cable rope incline tricep extension,isolation,intermediate,upper arms,triceps,cable,"Specialized incline variation, standard overhead extension preferred",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1725-ZujAdR9.gif
2,,1726,cable rope lying on floor tricep extension,isolation,intermediate,upper arms,triceps,cable,Floor variation adds unnecessary complexity,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1726-U3ffHlY.gif
2,,0211,cable russian twists (on stability ball),isolation,intermediate,waist,abs,cable,Specialized core exercise requiring stability ball,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0211-d9Xaxq6.gif
2,,0214,cable seated one arm alternate row,compound,intermediate,back,upper back,cable,Unilateral variation adds complexity without major benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0214-vpp9Ku2.gif
2,,1642,cable seated one arm concentration curl,isolation,intermediate,upper arms,biceps,cable,Overly specific concentration curl variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1642-rZ80Gbp.gif
2,,1643,cable seated overhead curl,isolation,intermediate,upper arms,biceps,cable,"Unusual overhead bicep position, not commonly practiced",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1643-DpWMFP5.gif
2,,0216,cable seated shoulder internal rotation,isolation,advanced,shoulders,delts,cable,"Specialized rotator cuff exercise, very specific rehab focus",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0216-YPoVrBi.gif
2,,0221,cable side bend crunch (bosu ball),isolation,advanced,waist,abs,cable,"Requires specialized equipment, too specific for general use",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0221-qatbkEd.gif
2,,0223,cable side crunch,isolation,intermediate,waist,abs,cable,Redundant with other side bend variations,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0223-q2ADGqV.gif
2,,1717,cable squat row (with rope attachment),compound,intermediate,back,lats,cable,"Complex movement combining squat and row, too advanced",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1717-f7fnAIB.gif
2,,1644,cable squatting curl,isolation,intermediate,upper arms,biceps,cable,Unnecessary variation of standard bicep curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1644-3XFdb1Z.gif
2,,0224,cable standing back wrist curl,isolation,beginner,lower arms,forearms,cable,"Very specific forearm exercise, limited practical use",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0224-VhX2JdE.gif
2,,0874,cable standing crunch (with rope attachment),isolation,beginner,waist,abs,cable,Redundant variation of cable standing crunch,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0874-XU3ePuv.gif
2,,0229,cable standing inner curl,isolation,intermediate,upper arms,biceps,cable,"Unnecessary bicep curl variation, redundant",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0229-YwnI4ja.gif
2,,0230,cable standing lift,isolation,intermediate,waist,abs,cable,"Complex core movement, limited practical application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0230-qFpAkpP.gif
2,,1376,cable standing one leg calf raise,isolation,intermediate,lower legs,calves,cable,Single leg variation adds minimal benefit over bilateral,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1376-fgc9Xdl.gif
2,,0232,cable standing pulldown (with rope),isolation,intermediate,upper arms,biceps,cable,"Redundant bicep exercise, pulldown form awkward",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0232-CvPn9WV.gif
2,,1727,cable standing reverse grip one arm overhead tricep extension,isolation,advanced,upper arms,triceps,cable,Highly specific tricep variation with awkward positioning,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1727-i11JWU7.gif
2,,0236,cable standing twist row (v-bar),compound,intermediate,back,upper back,cable,Overly complex variation of standard cable row,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0236-JOZhu2h.gif
2,,2464,cable thibaudeau kayak row,compound,advanced,back,lats,cable,Highly specific named variation not commonly used,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2464-ZgwWBoC.gif
2,,0862,cable twist (up-down),isolation,intermediate,waist,abs,cable,Overly complex twist variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0862-fhZQPlV.gif
2,,0244,cable twisting pull,compound,intermediate,back,lats,cable,Complex movement with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0244-zCgxPbV.gif
2,,1728,cable two arm tricep kickback,isolation,intermediate,upper arms,triceps,cable,Awkward cable kickback variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1728-vvNjDJS.gif
2,,0247,cable wrist curl,isolation,beginner,lower arms,forearms,cable,Very specific forearm exercise with limited appeal,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0247-LrV4s90.gif
2,,1407,calf push stretch with hands against wall,isolation,beginner,lower legs,calves,body weight,Basic stretch not a strength exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1407-PzNxakt.gif
2,,1377,calf stretch with hands against wall,isolation,beginner,lower legs,calves,body weight,"Basic stretch exercise, limited training value for general fitness",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1377-m0tCHqc.gif
2,,1378,calf stretch with rope,isolation,beginner,lower legs,calves,rope,Equipment-assisted stretch with minimal strength training benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1378-1LVFcEn.gif
2,,1548,chair leg extended stretch,isolation,beginner,upper legs,quads,body weight,Passive stretch exercise with limited strength training application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1548-xGgAGPm.gif
2,,1271,chest and front of shoulder stretch,isolation,beginner,chest,pectorals,body weight,Flexibility exercise rather than strength building movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1271-Uto7l43.gif
2,,2462,chest dip on straight bar,compound,advanced,chest,pectorals,body weight,Specialized dip variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2462-LQFOrMn.gif
2,,1272,chest stretch with exercise ball,isolation,beginner,chest,pectorals,stability ball,Stretching exercise with minimal strength training value,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1272-ykA5tU7.gif
2,,3216,chest tap push-up (male),compound,advanced,chest,pectorals,body weight,Advanced push-up variation with limited practical benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3216-7E06s6d.gif
2,,1273,clap push up,compound,advanced,chest,pectorals,body weight,Plyometric variation requiring advanced skill and strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1273-wigSg76.gif
2,,0258,clock push-up,compound,advanced,chest,pectorals,body weight,Complex push-up variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0258-CMAxnsG.gif
2,,1468,crab twist toe touch,compound,intermediate,waist,abs,body weight,Complex ab exercise with limited widespread application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1468-xgsGFVM.gif
2,,2331,cycle cross trainer,compound,beginner,cardio,cardiovascular system,leverage machine,"Machine-specific cardio exercise, not universally applicable",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2331-XSCHmiI.gif
2,,1274,deep push up,compound,advanced,chest,pectorals,dumbbell,"Specialized push-up variation with equipment, limited application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1274-vptOQ4N.gif
2,,0284,donkey calf raise,isolation,advanced,lower legs,calves,body weight,Uncommon calf exercise requiring specific setup,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0284-u5ESqzH.gif
2,,1275,drop push up,compound,advanced,chest,pectorals,body weight,"Plyometric push-up variation, too advanced for target users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1275-Q497lAE.gif
2,,2403,dumbbell alternate biceps curl (with arm blaster),isolation,intermediate,upper arms,biceps,dumbbell,"Specialized equipment variation, limited accessibility",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2403-CfKsRbG.gif
2,,1646,dumbbell alternate hammer preacher curl,isolation,intermediate,upper arms,biceps,dumbbell,Too specific variation combining preacher and hammer curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1646-fy7Tgy4.gif
2,,0286,dumbbell alternate side press,compound,intermediate,shoulders,delts,dumbbell,"Uncommon unilateral shoulder exercise, limited use",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0286-izMnLqz.gif
2,,1650,dumbbell alternating seated bicep curl on exercise ball,isolation,intermediate,upper arms,biceps,dumbbell,Equipment-specific variation with limited practical benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1650-J74XlNf.gif
2,,0288,dumbbell around pullover,isolation,intermediate,chest,pectorals,dumbbell,Uncommon pullover variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0288-vi8EhoE.gif
2,,2401,dumbbell biceps curl (with arm blaster),isolation,intermediate,upper arms,biceps,dumbbell,"Specialized variation requiring specific equipment, not widely used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2401-nlJsbkW.gif
2,,0295,dumbbell clean,compound,advanced,upper legs,glutes,dumbbell,Advanced Olympic lift variation requiring high skill level,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0295-7Hg55JG.gif
2,,0299,dumbbell cuban press,compound,advanced,shoulders,delts,dumbbell,Advanced shoulder exercise requiring high coordination and skill,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0299-QfAKy1G.gif
2,,0303,dumbbell decline hammer press,compound,intermediate,chest,pectorals,dumbbell,"Niche decline variation with neutral grip, limited application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0303-1qrWgZ2.gif
2,,1276,dumbbell decline one arm fly,isolation,intermediate,chest,pectorals,dumbbell,"Unilateral decline fly variation, too specific for general population",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1276-NL6YBwN.gif
2,,1617,dumbbell decline one arm hammer press,isolation,advanced,upper arms,triceps,dumbbell,Niche single-arm tricep variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1617-SHUMp5H.gif
2,,0307,dumbbell decline twist fly,isolation,advanced,chest,pectorals,dumbbell,Complex fly variation with limited benefits over standard fly,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0307-reFHapa.gif
2,,1437,dumbbell finger curls,isolation,advanced,lower arms,forearms,dumbbell,Specialized forearm exercise for advanced grip training only,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1437-mtXengz.gif
2,,1277,dumbbell fly on exercise ball,isolation,intermediate,chest,pectorals,dumbbell,Exercise ball variation adds unnecessary complexity for most users,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1277-Lt3iWnf.gif
2,,1659,dumbbell hammer curl on exercise ball,isolation,intermediate,upper arms,biceps,dumbbell,Exercise ball variation adds instability without significant benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1659-fY68AyX.gif
2,,2402,dumbbell hammer curls (with arm blaster),isolation,advanced,upper arms,biceps,dumbbell,Requires specialized equipment with marginal benefits over standard curls,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2402-GNhAeJ0.gif
2,,1664,dumbbell high curl,isolation,intermediate,upper arms,biceps,dumbbell,Unusual curl variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1664-qAmNMJY.gif
2,,0316,dumbbell incline breeding,compound,intermediate,chest,pectorals,dumbbell,"Unclear exercise name, likely typo or very obscure variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0316-B3Rxp6L.gif
2,,1278,dumbbell incline fly on exercise ball,isolation,intermediate,chest,pectorals,dumbbell,Exercise ball variation adds unnecessary complexity for basic fly movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1278-HYe1ZqR.gif
2,,0321,dumbbell incline hammer press,compound,intermediate,chest,pectorals,dumbbell,Hammer grip press is specialized variation with limited benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0321-PG1kcIb.gif
2,,0322,dumbbell incline inner biceps curl,isolation,intermediate,upper arms,biceps,dumbbell,Inner bicep curl is too specific and niche for general population,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0322-LCtQPn8.gif
2,,1279,dumbbell incline one arm fly,isolation,intermediate,chest,pectorals,dumbbell,Unilateral fly variation is advanced technique with limited necessity,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1279-Gw2HFvW.gif
2,,0323,dumbbell incline one arm lateral raise,isolation,intermediate,shoulders,delts,dumbbell,Incline unilateral lateral raise is specialized shoulder variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0323-aTNKZiC.gif
2,,1281,dumbbell incline one arm press,compound,intermediate,chest,pectorals,dumbbell,Unilateral incline press requires advanced stability and coordination,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1281-rDAiRf9.gif
2,,0324,dumbbell incline palm-in press,compound,intermediate,chest,pectorals,dumbbell,Palm-in grip is specialized variation with limited application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0324-OVLmUuL.gif
2,,1283,dumbbell incline press on exercise ball,compound,intermediate,chest,pectorals,dumbbell,Exercise ball incline press adds instability without clear benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1283-bfiHMpI.gif
2,,0325,dumbbell incline raise,isolation,intermediate,shoulders,delts,dumbbell,Incline raise is redundant with standard lateral raise variations,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0325-nxW6BkN.gif
2,,0328,dumbbell incline shoulder raise,isolation,advanced,chest,serratus anterior,dumbbell,Serratus anterior targeting is too specialized for general population,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0328-6e2DcYX.gif
2,,0329,dumbbell incline shrug,isolation,intermediate,back,traps,dumbbell,Incline shrug position offers minimal advantage over standard shrugs,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0329-JymLInS.gif
2,,3542,dumbbell incline t-raise,isolation,intermediate,shoulders,delts,dumbbell,T-raise is specialized rear delt exercise for advanced users,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3542-jgbvVJ0.gif
2,,0331,dumbbell incline twisted flyes,isolation,intermediate,chest,pectorals,dumbbell,Twisted fly variation adds complexity without significant benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0331-1PLE8e9.gif
2,,1733,dumbbell incline two arm extension,isolation,intermediate,upper arms,triceps,dumbbell,Two arm extension is redundant with standard triceps exercises,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1733-U7D9Fx3.gif
2,,3541,dumbbell incline y-raise,compound,intermediate,back,upper back,dumbbell,Y-raise is specialized movement for advanced posterior chain work,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3541-PbzNu7c.gif
2,,0332,dumbbell iron cross,isolation,advanced,shoulders,delts,dumbbell,Iron cross is advanced shoulder exercise requiring significant strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0332-cALkHHX.gif
2,,1734,dumbbell kickbacks on exercise ball,isolation,advanced,upper arms,triceps,dumbbell,Exercise ball variation adds complexity without significant benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1734-cAvTaSg.gif
2,,1660,dumbbell kneeling bicep curl exercise ball,isolation,intermediate,upper arms,biceps,dumbbell,Exercise ball variation of basic bicep curl is unnecessary,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1660-2JCuFTU.gif
2,,1658,dumbbell lunge with bicep curl,compound,intermediate,upper arms,biceps,dumbbell,Combination exercise lacks focus on either movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1658-Mz6lLcW.gif
2,,0338,dumbbell lying elbow press,compound,intermediate,upper arms,triceps,dumbbell,Complex movement with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0338-eOCOwIR.gif
2,,0863,dumbbell lying external shoulder rotation,isolation,advanced,shoulders,delts,dumbbell,Specialized rotator cuff exercise for rehabilitation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0863-bmBf7LN.gif
2,,0339,dumbbell lying femoral,isolation,intermediate,upper legs,hamstrings,dumbbell,Awkward hamstring exercise with better alternatives available,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0339-FkBIE6a.gif
2,,0344,dumbbell lying one arm pronated triceps extension,isolation,advanced,upper arms,triceps,dumbbell,Overly specific tricep variation with limited benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0344-wyaqzOS.gif
2,,0346,dumbbell lying one arm supinated triceps extension,isolation,advanced,upper arms,triceps,dumbbell,Highly specific tricep variation with minimal advantage,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0346-zZlORz6.gif
2,,1735,dumbbell lying single extension,isolation,intermediate,upper arms,triceps,dumbbell,Single arm variation adds complexity without significant benefit over standard triceps extensions,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1735-6MfS53i.gif
2,,0349,dumbbell lying supination,isolation,advanced,lower arms,forearms,dumbbell,"Specialized forearm exercise with supination movement, too specific for general fitness",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0349-M2Pm3zj.gif
2,,1661,dumbbell lying supine biceps curl,isolation,intermediate,upper arms,biceps,dumbbell,"Awkward lying position for bicep curls, less practical than standard variations",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1661-XVzF3iZ.gif
2,,0350,dumbbell lying supine curl,isolation,intermediate,upper arms,biceps,dumbbell,"Lying bicep curl is uncommon, standard standing or seated curls are more practical",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0350-KUaZst7.gif
2,,1662,dumbbell lying wide curl,isolation,intermediate,upper arms,biceps,dumbbell,Wide grip curl variation adds minimal value over standard bicep curls,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1662-qm9veZw.gif
2,,0352,dumbbell neutral grip bench press,compound,intermediate,upper arms,triceps,dumbbell,"Neutral grip variation of bench press, less common than standard grips",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0352-pP8wP2P.gif
2,,1285,dumbbell one arm bench fly,isolation,intermediate,chest,pectorals,dumbbell,Single arm fly variation adds instability without significant advantage,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1285-o5Jsk92.gif
2,,0353,dumbbell one arm concentration curl (on stability ball),isolation,intermediate,upper arms,biceps,dumbbell,Stability ball adds unnecessary complexity to concentration curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0353-k5IpyHg.gif
2,,1287,dumbbell one arm decline chest press,compound,intermediate,chest,pectorals,dumbbell,"Single arm decline press is uncommon, bilateral movements are more practical",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1287-REGM1dE.gif
2,,1663,dumbbell one arm hammer preacher curl,isolation,intermediate,upper arms,biceps,dumbbell,"Single arm hammer preacher curl is too specific, regular hammer curls are sufficient",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1663-4dF3maG.gif
2,,1289,dumbbell one arm incline chest press,compound,intermediate,chest,pectorals,dumbbell,"Single arm incline press creates imbalance, bilateral versions are more effective",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1289-PDaMuyV.gif
2,,1665,dumbbell one arm prone curl,isolation,intermediate,upper arms,biceps,dumbbell,Prone curl position is awkward and less effective than standard positions,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1665-JWjujiY.gif
2,,1666,dumbbell one arm prone hammer curl,isolation,intermediate,upper arms,biceps,dumbbell,Prone hammer curl variation offers no advantage over standard hammer curls,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1666-LIGZSTA.gif
2,,0359,dumbbell one arm reverse fly (with support),isolation,intermediate,shoulders,delts,dumbbell,"Awkward single-arm variation of reverse fly, standard versions are better",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0359-e25F58f.gif
2,,1668,dumbbell one arm seated bicep curl on exercise ball,isolation,intermediate,upper arms,biceps,dumbbell,Exercise ball variation adds instability without significant benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1668-s999Hdo.gif
2,,3888,dumbbell one arm snatch,compound,advanced,upper legs,glutes,dumbbell,Complex Olympic lift variation requiring high skill level,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3888-6pTkI99.gif
2,,0363,dumbbell one arm upright row,compound,intermediate,shoulders,delts,dumbbell,Single-arm upright row is awkward and less effective than bilateral,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0363-6cKQC5E.gif
2,,1292,dumbbell one leg fly on exercise ball,compound,advanced,chest,pectorals,dumbbell,"Unstable single-leg variation on ball, too complex for most users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1292-pH2x2jj.gif
2,,1329,dumbbell palm rotational bent over row,compound,advanced,back,upper back,dumbbell,"Complex rowing variation with palm rotation, unnecessarily complicated",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1329-wt6rwjk.gif
2,,1623,dumbbell palms in incline bench press,compound,advanced,upper arms,triceps,dumbbell,"Specific grip variation targeting triceps, too niche for general users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1623-8eqjhOl.gif
2,,0371,dumbbell plyo squat,compound,advanced,upper legs,glutes,dumbbell,Plyometric variation requires advanced power and coordination,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0371-S4pwGlc.gif
2,,1293,dumbbell press on exercise ball,compound,advanced,chest,pectorals,dumbbell,Exercise ball variation adds instability without significant benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1293-O8o7q4d.gif
2,,0373,dumbbell pronate-grip triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,"Specific grip variation, standard tricep extensions more important",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0373-bpJL2Qs.gif
2,,1674,dumbbell prone incline hammer curl,isolation,intermediate,upper arms,biceps,dumbbell,Combining prone and hammer grip is too specific,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1674-cWemPG8.gif
2,,0379,dumbbell rear lateral raise (support head),isolation,beginner,shoulders,delts,dumbbell,"Minor variation with head support, standard version sufficient",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0379-UzkLrem.gif
2,,1330,dumbbell reverse grip incline bench one arm row,compound,intermediate,back,upper back,dumbbell,Too specific angle variation of standard dumbbell row,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1330-ZIViNh1.gif
2,,1331,dumbbell reverse grip incline bench two arm row,compound,intermediate,back,upper back,dumbbell,"Specific incline variation, standard rows more important",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1331-9pQSkH8.gif
2,,0384,dumbbell reverse preacher curl,isolation,advanced,upper arms,biceps,dumbbell,"Advanced preacher curl variation, not essential for most lifters",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0384-O8Aq69u.gif
2,,1675,dumbbell reverse spider curl,isolation,advanced,upper arms,biceps,dumbbell,"Complex spider curl variation, too specific for general use",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1675-6sMAmNv.gif
2,,0385,dumbbell reverse wrist curl,isolation,intermediate,lower arms,forearms,dumbbell,"Specialized forearm exercise, limited application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0385-BLCvwr2.gif
2,,0386,dumbbell rotation reverse fly,isolation,advanced,shoulders,delts,dumbbell,"Complex combination movement, too specialized",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0386-prbWx1D.gif
2,,2397,dumbbell scott press,compound,advanced,shoulders,delts,dumbbell,"Uncommon shoulder press variation, not essential",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2397-5vfAI0I.gif
2,,1676,dumbbell seated alternate hammer curl on exercise ball,isolation,intermediate,upper arms,biceps,dumbbell,"Unstable surface variation, unnecessary complexity",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1676-QLRmNeT.gif
2,,3546,dumbbell seated alternate shoulder,compound,intermediate,shoulders,delts,dumbbell,"Vague exercise name, unclear movement pattern",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3546-q7qkONO.gif
2,,1730,dumbbell seated bent over alternate kickback,isolation,intermediate,upper arms,triceps,dumbbell,"Complex tricep variation, less practical than basic kickbacks",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1730-x0lwvfq.gif
2,,1737,dumbbell seated bent over triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,"Awkward position tricep exercise, limited benefit",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1737-4ievMJ9.gif
2,,0390,dumbbell seated biceps curl (on stability ball),isolation,intermediate,upper arms,biceps,dumbbell,Stability ball variation adds unnecessary complexity,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0390-WgJnBH5.gif
2,,3547,dumbbell seated biceps curl to shoulder press,compound,intermediate,upper arms,biceps,dumbbell,"Complex combination movement, not practical for most",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3547-OeL23VY.gif
2,,0393,dumbbell seated inner biceps curl,isolation,intermediate,upper arms,biceps,dumbbell,"Specialized bicep variation, not essential",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0393-KXyoEtA.gif
2,,0397,dumbbell seated neutral wrist curl,isolation,advanced,upper arms,biceps,dumbbell,"Very specific wrist curl variation, niche forearm exercise",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0397-uJmK7Z1.gif
2,,0399,dumbbell seated one arm rotate,isolation,intermediate,lower arms,forearms,dumbbell,"Specialized forearm rotation exercise, limited application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0399-7f2jsqP.gif
2,,0401,dumbbell seated palms up wrist curl,isolation,beginner,lower arms,forearms,dumbbell,"Specific forearm exercise, limited to specialized programs",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0401-2dImyQ8.gif
