importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
1,,0513,jump squat v. 2,compound,intermediate,upper legs,glutes,body weight,"Duplicate v.2 variation, redundant with standard jump squat",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0513-TDYiji6.gif
1,,0524,kettlebell bent press,compound,advanced,waist,abs,kettlebell,Very technical movement requiring extensive training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0524-kjE55n5.gif
1,,0525,kettlebell bottoms up clean from the hang position,compound,advanced,upper arms,biceps,kettlebell,"Highly technical Olympic lift variation, too specialized",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0525-4KJEpzb.gif
1,,0526,kettlebell double alternating hang clean,compound,advanced,upper arms,biceps,kettlebell,Complex Olympic lift variation requiring expert technique,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0526-a4F9Oyc.gif
1,,0527,kettlebell double jerk,compound,advanced,shoulders,delts,kettlebell,"Advanced Olympic lifting movement, too technical for general users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0527-tznL2Ad.gif
1,,0529,kettlebell double snatch,compound,advanced,shoulders,delts,kettlebell,Extremely technical Olympic lift requiring years of practice,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0529-M74kdvm.gif
1,,0530,kettlebell double windmill,compound,advanced,waist,abs,kettlebell,Complex movement pattern requiring high mobility and skill,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0530-OaE7CpD.gif
1,,0537,kettlebell one arm clean and jerk,compound,advanced,shoulders,delts,kettlebell,Highly technical Olympic lift combination movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0537-vzAxBtt.gif
1,,0538,kettlebell one arm jerk,compound,advanced,shoulders,delts,kettlebell,"Advanced Olympic lifting technique, too specialized",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0538-S37C94C.gif
1,,0543,kettlebell pirate supper legs,isolation,advanced,shoulders,delts,kettlebell,Obscure exercise with unclear movement pattern,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0543-kuXhl0o.gif
1,,0555,kick out sit,isolation,intermediate,upper legs,hamstrings,body weight,Uncommon hamstring exercise rarely performed in gyms,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0555-v7p5bYl.gif
1,,0576,lever chest press,compound,beginner,chest,pectorals,leverage machine,Duplicate exercise with same ID 0577,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0576-DOoWcnA.gif
1,,1439,lever gripless shrug v. 2,isolation,intermediate,back,traps,leverage machine,"Duplicate v.2 variation, redundant with standard version",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1439-cbuFJrn.gif
1,,2286,lever hip extension v. 2,isolation,intermediate,upper legs,glutes,leverage machine,"V.2 variation, redundant with standard hip extension",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2286-OPqShYN.gif
1,,1479,lever incline chest press v. 2,compound,beginner,chest,pectorals,leverage machine,"Duplicate v.2 variation, redundant with standard incline chest press",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1479-o17Jfkt.gif
1,,1614,lever preacher curl v. 2,isolation,beginner,upper arms,biceps,leverage machine,Duplicate v.2 variation of preacher curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1614-ye84CTU.gif
1,,3760,lever seated crunch v. 2,isolation,beginner,waist,abs,leverage machine,"v.2 variation, redundant with standard seated crunch",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3760-eXFXCY0.gif
1,,0869,lever shoulder press v. 2,compound,beginner,shoulders,delts,leverage machine,"v.2 variation, redundant with standard shoulder press",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0869-vqsbmL0.gif
1,,2318,lever shoulder press v. 3,compound,beginner,shoulders,delts,leverage machine,"v.3 variation, redundant with standard shoulder press",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2318-dNFYIU1.gif
1,,1303,medicine ball chest push from 3 point stance,compound,advanced,chest,pectorals,medicine ball,Very specific athletic training variation with minimal use,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1303-dCJnuVq.gif
1,,1304,medicine ball chest push multiple response,compound,advanced,chest,pectorals,medicine ball,Highly specialized training drill for athletes only,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1304-7aolH9D.gif
1,,1305,medicine ball chest push single response,compound,advanced,chest,pectorals,medicine ball,Specific athletic training exercise with narrow application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1305-jeHtrlO.gif
1,,1312,medicine ball chest push with run release,compound,advanced,chest,pectorals,medicine ball,Complex sport-specific drill unsuitable for general fitness,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1312-pX9Elbe.gif
1,,1495,oblique crunch v. 2,isolation,beginner,waist,abs,body weight,Duplicate v.2 variation of standard oblique crunch,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1495-cJgSTmh.gif
1,,3119,potty squat,compound,beginner,waist,abs,body weight,Unconventional squat variation with limited training value,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3119-75Bgtjy.gif
1,,3132,potty squat with support,compound,beginner,upper legs,glutes,body weight,Assisted squat variation with minimal strength development,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3132-b63ZzGe.gif
1,,0656,push-up (on stability ball),compound,intermediate,chest,pectorals,stability ball,Duplicate of previous stability ball push-up exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0656-tgryw5Y.gif
1,,0658,push-up (wall) v. 2,compound,beginner,chest,pectorals,body weight,Duplicate v.2 variation of wall push-up,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0658-NCmbLCw.gif
1,,3533,quads,isolation,beginner,upper legs,quads,body weight,Unclear exercise name without proper description,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3533-6YUfHPL.gif
1,,3552,quick feet v. 2,compound,intermediate,upper legs,quads,body weight,"v.2 variation exercise, redundant with standard quick feet",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3552-mweqJin.gif
1,,1582,reclining big toe pose with rope,isolation,beginner,upper legs,hamstrings,rope,Stretching pose rather than strength exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1582-K5xgdvI.gif
1,,2571,rocking frog stretch,isolation,beginner,upper legs,glutes,body weight,Dynamic stretching movement rather than strength exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2571-2Dk4xQV.gif
1,,2203,roller seated shoulder flexor depresor retractor,isolation,advanced,chest,pectorals,roller,Very specific rehab exercise with complex name,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2203-8coXSYU.gif
1,,2209,roller seated single leg shoulder flexor depresor retractor,isolation,advanced,chest,pectorals,roller,Very specific rehab exercise with complex name,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2209-CjETvlw.gif
1,,0684,run (equipment),compound,beginner,cardio,cardiovascular system,body weight,Duplicate of basic running exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0684-y5p0H8a.gif
1,,0705,side bridge v. 2,isolation,intermediate,waist,abs,body weight,"Duplicate v.2 variation, redundant with standard side plank",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0705-RKjH6Lt.gif
1,,0716,side push neck stretch,isolation,beginner,neck,levator scapulae,body weight,"Passive neck stretch, not essential for general fitness",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0716-oQRJYkC.gif
1,,0721,side wrist pull stretch,isolation,beginner,lower arms,forearms,body weight,"Passive wrist stretch, not essential for strength training",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0721-UtmIqcI.gif
1,,0735,sit-up v. 2,isolation,beginner,waist,abs,body weight,"Duplicate v.2 variation, redundant with standard sit-up",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0735-Bn6TXyO.gif
1,,1463,sled 45° leg press (side pov),compound,beginner,upper legs,glutes,sled machine,Duplicate POV variation of standard sled leg press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1463-2Qh2J1e.gif
1,,1464,sled 45в° leg press (back pov),compound,beginner,upper legs,glutes,sled machine,Duplicate POV variation of standard sled leg press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1464-yn2lLSI.gif
1,,0747,smith behind neck press,compound,advanced,shoulders,delts,smith machine,High injury risk exercise not recommended for general population,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0747-Gpn4ADc.gif
1,,0754,smith decline reverse-grip press,compound,advanced,chest,pectorals,smith machine,Very niche reverse grip variation on decline angle,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0754-MY9P1WA.gif
1,,0756,smith hip raise,isolation,advanced,waist,abs,smith machine,Unusual hip raise variation with smith machine,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0756-CqhoytW.gif
1,,0758,smith incline reverse-grip press,compound,advanced,chest,pectorals,smith machine,Very specific reverse grip incline variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0758-78VqWQK.gif
1,,0759,smith incline shoulder raises,isolation,advanced,chest,serratus anterior,smith machine,Highly specialized serratus anterior exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0759-ayAHcEm.gif
1,,1625,smith machine decline close grip bench press,compound,advanced,upper arms,triceps,smith machine,Complex combination of decline and close grip variations,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1625-yB9SvIF.gif
1,,1752,smith machine incline tricep extension,isolation,intermediate,upper arms,triceps,smith machine,Tricep extension with smith machine unnecessarily complex,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1752-o8aOcrz.gif
1,,1626,smith machine reverse decline close grip bench press,compound,advanced,chest,pectorals,smith machine,Overly specific reverse decline close grip variation,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1626-QyO6Uma.gif
1,,1393,smith one leg floor calf raise,isolation,advanced,lower legs,calves,smith machine,Single leg calf raise unnecessarily complex with smith machine,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1393-9GXrTE6.gif
1,,1394,smith reverse calf raises,isolation,intermediate,lower legs,calves,smith machine,Duplicate reverse calf raise entry,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1394-Lsqrgh4.gif
1,,1395,smith seated one leg calf raise,isolation,advanced,lower legs,calves,smith machine,Overly specific single-leg calf variation that adds unnecessary complexity,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1395-0S75mYG.gif
1,,1426,smith seated wrist curl,isolation,advanced,lower arms,forearms,smith machine,Extremely niche forearm exercise using unconventional equipment setup,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1426-B6dAO1t.gif
1,,0771,smith standing back wrist curl,isolation,advanced,lower arms,forearms,smith machine,Unconventional wrist exercise setup that offers no advantage over standard variations,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0771-hfmQ0Tz.gif
1,,0772,smith standing behind head military press,compound,advanced,shoulders,delts,smith machine,Behind-neck pressing is potentially dangerous and not recommended for most lifters,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0772-ht8xDrP.gif
1,,0776,snatch pull,compound,advanced,upper legs,quads,barbell,Highly technical Olympic lift component requiring expert coaching,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0776-dG5Smob.gif
1,,1363,spine stretch,isolation,beginner,back,spine,body weight,"Passive stretch exercise, not a strength training movement",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1363-JbC2iaV.gif
1,,3291,stalder press,compound,advanced,upper arms,triceps,body weight,Extremely advanced gymnastics movement requiring exceptional strength and skill,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3291-zd4P4B2.gif
1,,0788,standing behind neck press,compound,advanced,shoulders,delts,barbell,High injury risk exercise due to shoulder impingement potential,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0788-xDh0lJr.gif
1,,2138,stationary bike run v. 3,compound,beginner,cardio,cardiovascular system,stationary bike,V.3 variation indicates redundant duplicate exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2138-H1PESYI.gif
1,,3314,straddle maltese,compound,advanced,waist,abs,body weight,Extremely advanced gymnastics hold requiring years of specialized training,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3314-HfqciZF.gif
1,,3298,straddle planche,compound,advanced,waist,abs,body weight,Elite level gymnastics movement beyond scope of general fitness,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3298-BL3GHeY.gif
1,,3433,swimmer kicks v. 2 (male),isolation,advanced,upper legs,glutes,body weight,V.2 variation and highly specific exercise with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3433-SP3hUez.gif
1,,2801,twisted leg raise (female),isolation,intermediate,waist,abs,body weight,Duplicate exercise with gender specification is unnecessary,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2801-yT9tk17.gif
1,,3641,weighted kneeling step with swing,compound,advanced,shoulders,delts,weighted,"Very specific movement pattern, rarely performed in standard routines",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3641-7uFJuXp.gif
1,,3286,weighted muscle up,compound,advanced,back,lats,weighted,"Extremely advanced exercise, very few people can perform",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3286-JsOV1SU.gif
1,,3312,weighted muscle up (on bar),compound,advanced,back,lats,weighted,"Elite level exercise, impractical for general gym population",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3312-MCkqdKE.gif
1,,3290,weighted one hand pull up,compound,advanced,back,lats,weighted,"Extremely advanced unilateral pull exercise, very rarely performed",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3290-fXfqg1E.gif
1,,2371,weighted russian twist v. 2,isolation,intermediate,waist,abs,weighted,"Duplicate v.2 variation, redundant with standard russian twist",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2371-YIUAtYf.gif
1,,0854,weighted standing hand squeeze,isolation,beginner,lower arms,forearms,weighted,Very niche forearm exercise rarely performed,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0854-bjqbauy.gif
1,,3637,wheel run,compound,beginner,cardio,cardiovascular system,body weight,Vague cardio exercise with unclear execution,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3637-km2Ljzj.gif
